run,t,n_meat,n_adopted,n_pos,adopt_pr2_psych,amp_r2_psych,adopt_pr2_topo,amp_r2_topo,adopt_pr2_full,amp_r2_full,ratio_psych,ratio_topo,ratio_full,amp_coef_degree,amp_sig_degree,ado_coef_degree,ado_sig_degree,amp_rho_degree,amp_rho_sig_degree,ado_rpb_degree,ado_rpb_sig_degree,amp_coef_betweenness,amp_sig_betweenness,ado_coef_betweenness,ado_sig_betweenness,amp_rho_betweenness,amp_rho_sig_betweenness,ado_rpb_betweenness,ado_rpb_sig_betweenness,amp_coef_eigenvector,amp_sig_eigenvector,ado_coef_eigenvector,ado_sig_eigenvector,amp_rho_eigenvector,amp_rho_sig_eigenvector,ado_rpb_eigenvector,ado_rpb_sig_eigenvector,amp_coef_clustering,amp_sig_clustering,ado_coef_clustering,ado_sig_clustering,amp_rho_clustering,amp_rho_sig_clustering,ado_rpb_clustering,ado_rpb_sig_clustering,amp_coef_complex_cent,amp_sig_complex_cent,ado_coef_complex_cent,ado_sig_complex_cent,amp_rho_complex_cent,amp_rho_sig_complex_cent,ado_rpb_complex_cent,ado_rpb_sig_complex_cent,amp_coef_rho,amp_sig_rho,ado_coef_rho,ado_sig_rho,amp_rho_rho,amp_rho_sig_rho,ado_rpb_rho,ado_rpb_sig_rho,amp_coef_alpha,amp_sig_alpha,ado_coef_alpha,ado_sig_alpha,amp_rho_alpha,amp_rho_sig_alpha,ado_rpb_alpha,ado_rpb_sig_alpha,amp_coef_theta,amp_sig_theta,ado_coef_theta,ado_sig_theta,amp_rho_theta,amp_rho_sig_theta,ado_rpb_theta,ado_rpb_sig_theta,n_isolated_with_credit,b,b_lo,b_hi,b_sublinear,b_superlinear
32,310000,1880,1371,1777,0.0570430879491157,0.028195819187799,0.0008084395915008,0.4073397107918667,0.0574934656130607,0.4331341469213874,0.4942898465270777,503.85918140850265,7.533623904957163,1.2926413468803113,True,-0.0032283962165628,False,0.6399086324514053,True,0.0229875375429822,False,-0.9231661817070774,True,0.0914081751034375,False,0.5874810844440284,True,0.0234743518963918,False,0.0972779464979712,False,-0.0379430476128875,False,0.3930434874175762,True,0.016973877588039,False,-0.199748281305678,True,0.019133283283583,False,-0.5029230109681878,True,-0.0017816121408605,False,0.0562555723012234,True,-0.0339270988416551,False,-0.3389282357006156,True,-0.0094207521003074,False,0.0281611218351706,False,0.3269415990440285,True,0.08054919524963,True,0.172519627714206,True,0.1412424824680309,True,-0.3543300092243015,True,0.1479263283792488,True,-0.127430550524835,True,0.0971056444940218,True,0.3228540223709875,True,0.0996017828751162,True,0.1677858225564606,True,0,1.2518635025519642,1.1860768180531664,1.317650187050762,False,True
33,310000,1880,1348,1750,0.0877702066771007,0.0258744109764199,0.0015304386658796,0.3607557860907276,0.0888410872557663,0.3820488880109171,0.2947971977736106,235.72051212086677,4.300362589114078,1.4697475243697204,True,0.2088117802531844,False,0.5989517498432084,True,0.0127033963770507,False,-1.0099571819732822,True,-0.1270865372626379,False,0.5396023193303382,True,0.0055077613596326,False,0.0051272869983316,False,-0.0589435151075801,False,0.3578373807049173,True,0.009709107686806,False,-0.1476344411512735,True,0.0728683995648118,False,-0.4728631302511092,True,0.015539924109442,False,0.0161015617638009,False,-0.0745816579928691,False,-0.3200069464483734,True,-0.0072310020453432,False,0.0187724517182287,False,0.4075941787128587,True,0.0910099318734279,True,0.2111533319993987,True,0.131481384516668,True,-0.4613316985088466,True,0.1385519828323019,True,-0.1591771634652541,True,0.0926373528055202,True,0.4182987106202614,True,0.0759795948927331,True,0.2093609748059564,True,1,1.1802414958490248,1.1085005042047915,1.251982487493258,False,True
34,310000,1880,1364,1786,0.0719694810952635,0.0325968321522674,0.0034580716835662,0.3659613721181537,0.0749212745134476,0.3940979936642675,0.4529257632012126,105.82816251534216,5.26016136569501,1.4693321222530085,True,0.0850136959052784,False,0.6266897608955821,True,0.0298491972856478,False,-0.9328850771722064,True,0.0436480076775459,False,0.5562559069867647,True,0.0309427644861914,False,-0.0713853573819217,False,0.0087629265937936,False,0.3337839311522065,True,0.0181497351700085,False,-0.1315901353166003,True,0.0377753050451019,False,-0.456665078158826,True,0.0177022808096688,False,0.0612603293643351,True,0.1014537511093199,False,-0.2936011301990343,True,0.0436585903815517,False,0.0175754375935307,False,0.309185359819758,True,0.0695607421349817,True,0.1762117368710018,True,0.1599866716836518,True,-0.4063678347774919,True,0.1637196313580397,True,-0.139528470063402,True,0.099762202477786,True,0.4233045818723588,True,0.1077767486423611,True,0.2063807985382506,True,0,1.2213905412795336,1.1514104827224043,1.291370599836663,False,True
35,310000,1880,1356,1704,0.0869224611349067,0.0279928837635384,0.0015621738960389,0.3111147543786012,0.0883370751391657,0.334380324694922,0.3220443070530702,199.15500775391345,3.7852772934596377,1.4831803644901842,True,-0.1314627170031407,False,0.6004759381567998,True,0.0286937392055222,False,-0.912124861841545,True,0.0919630606688435,False,0.5423246579104103,True,0.0278092886577573,False,-0.1144722603999303,False,0.1165287035522855,False,0.3397347958650766,True,0.0248965988554939,False,-0.1298953168054457,True,-0.06567537175906,False,-0.458060370047039,True,-0.0129379687824217,False,0.0426556292794899,False,0.0825334117163283,False,-0.2981606348752885,True,0.0187351905550784,False,0.0766173886536069,True,0.3245237411065556,True,0.112267709680548,True,0.1870828413646232,True,0.1399067363670763,True,-0.4596138539893682,True,0.147045245328677,True,-0.1531267310296174,True,0.0818596830109942,True,0.4885657457577501,True,0.087632886132077,True,0.2308258645915911,True,2,1.1650674563372407,1.0847978537858718,1.2453370588886097,False,True
36,310000,1880,1380,1696,0.0677229745356209,0.0241107426740526,0.0024026519343293,0.3224361752109611,0.0698395475350508,0.3441471291198884,0.3560201370270719,134.2001188786287,4.92768268504559,1.3841312774379486,True,0.1355644955103487,False,0.5689199863285029,True,0.0349226587191624,False,-0.82933930673229,True,-0.0132384411855468,False,0.5226409880582491,True,0.0280404263663796,False,-0.0955905377580742,False,-0.051022344094315,False,0.3146631547938063,True,0.0303653859032172,False,-0.1912298640986577,True,0.0528271934810146,False,-0.452574697691805,True,-0.0133281269105901,False,0.0629151565031187,True,-0.1099867057737096,False,-0.2698588704898798,True,-0.0376790260108136,False,0.045566356987638,False,0.2785032963864352,True,0.108127200966573,True,0.1663941669821609,True,0.1392229115036738,True,-0.3423032970493529,True,0.1421518951394167,True,-0.1145061879185833,True,0.097765004517029,True,0.4550189003069988,True,0.0824921497669871,True,0.2185060062404381,True,0,1.2086711025181889,1.1272127909872092,1.290129414049168,False,True
37,310000,1880,1382,1779,0.075702982045973,0.0440528122535383,0.0034681599400231,0.3440633686376662,0.0786560517384136,0.3762713777524886,0.5819164722835599,99.20631533370702,4.783756232817968,1.3983840423460383,True,-0.0181749757451217,False,0.5970007762631244,True,0.0275962384673743,False,-0.8617352601004162,True,-0.0384575283825872,False,0.5490531486949819,True,0.0183743503580207,False,-0.0929769048419859,False,0.0639765666693316,False,0.3144273378280109,True,0.0360159772744989,False,-0.1817112435277549,True,-0.0615524313689246,False,-0.4537211598354111,True,-0.0410090673554468,False,0.0636150758463796,True,-0.0930907423304332,False,-0.2670047697432848,True,-0.0531126858441075,True,0.0729680556337675,True,0.4054356057965483,True,0.1294503040510792,True,0.2032845232664638,True,0.1541530746537514,True,-0.4206266046565732,True,0.1550033925879778,True,-0.1424558161296926,True,0.1046974959108268,True,0.3573902326028584,True,0.122156661031678,True,0.1869133589070996,True,0,1.2013873252774208,1.1264658327625767,1.2763088177922648,False,True
38,310000,1880,1368,1693,0.0753111724082896,0.0293072497395854,0.0054954739018152,0.3345631824749597,0.079746119469142,0.3613862978154375,0.3891487650822909,60.87976914319383,4.531710134877184,1.4393272546211655,True,-0.0419886392887333,False,0.5766158542704877,True,0.0663105738408704,True,-0.868464128699764,True,0.3679108700884408,False,0.524862189679801,True,0.0566445441842069,True,-0.1064856358546331,False,-0.0224319474071918,False,0.3300256262539232,True,0.0519246008900025,True,-0.1569619974203544,True,-0.0516020593591769,False,-0.4607195092323166,True,-0.0436244550359834,False,0.0631931114779189,True,0.0093422107356408,False,-0.2950980855046142,True,-0.0262353343594898,False,0.046063175277042,False,0.4163016935862444,True,0.1046484614131258,True,0.2157601339746768,True,0.1422855436484772,True,-0.3200789040897876,True,0.1306896575243117,True,-0.1071803357745988,True,0.10599406438364,True,0.3972788034102566,True,0.0875803270147531,True,0.2092093387636246,True,0,1.1653853677969557,1.089942175837227,1.2408285597566844,False,True
39,310000,1880,1326,1675,0.0738367090681304,0.0281543537620527,0.0030310363654056,0.3421779456393701,0.0771107972747163,0.364193944836174,0.3813056421037705,112.89140227572652,4.72299545209849,1.4378972544846282,True,0.3179246524976554,False,0.5761810177984998,True,0.0397252085633323,False,-0.8495862251598952,True,-0.1717665980872973,False,0.5133631900672997,True,0.025595313241071,False,-0.1222134154127385,False,-0.0550856058504248,False,0.2754674034043604,True,0.0215649531729034,False,-0.1862154870018401,True,-0.0058081901706178,False,-0.456510041597371,True,-0.0198649063569296,False,0.1074420844788358,True,0.0884131165876771,False,-0.246815705721698,True,0.019320836685933,False,0.0870337233857022,True,0.3723666279799187,True,0.1417141955973349,True,0.2038776248033481,True,0.0450341209781246,False,-0.3411451180642562,True,0.0745775805842481,True,-0.1201027875950012,True,0.1366252488637802,True,0.4201620868550472,True,0.124887878435699,True,0.214023112685773,True,0,1.1885028809645464,1.1106482431936833,1.2663575187354097,False,True
40,310000,1880,1418,1765,0.0845825243758564,0.0318904809309639,0.0012513664497045,0.3531007475787194,0.0854902842788192,0.3795436614889798,0.3770339223886637,282.1721388343741,4.439611643483729,1.425750732332376,True,-0.0356644379528014,False,0.582009748394947,True,0.0228774363820945,False,-0.9466848227674972,True,0.079309333022742,False,0.5390284174931763,True,0.0251952662400066,False,-0.0134531832972197,False,0.0212474414612164,False,0.3553641679386616,True,0.0298242630253501,False,-0.1529325594502686,True,0.0238279536145769,False,-0.4707510195137583,True,0.0019178298225005,False,0.0209922197359708,False,-0.0513371671872943,False,-0.3137207887909298,True,-0.0201573844601801,False,0.0993750831106544,True,0.3403871992239105,True,0.1381514466598376,True,0.1889284767907479,True,0.1282488831552424,True,-0.377324379435595,True,0.145157522031759,True,-0.1185280880896118,True,0.0730419836038994,True,0.5062590964835824,True,0.0904956893617082,True,0.2390831160574165,True,1,1.1574533174124384,1.0848988902934376,1.2300077445314392,False,True
41,310000,1880,1376,1743,0.079596034982394,0.0287507516635515,0.002465608579951,0.3477438446887143,0.083260669512642,0.373496009517005,0.3612083399620467,141.03773304342556,4.485863634093103,1.3608149547977446,True,-0.4123204141239037,True,0.5922814230081116,True,0.0066749210319163,False,-0.920978529245682,True,0.1863342650998276,False,0.5254617261498999,True,0.0130755174891176,False,0.0167940741646484,False,0.2380499586427202,False,0.3365657460205583,True,0.0258947643129823,False,-0.165002770365148,True,-0.098132791012526,False,-0.442274361283356,True,-0.0180446834590764,False,0.1079333970753629,True,-0.023266107596787,False,-0.2737757076018502,True,-0.0319982656547173,False,0.0713853722457628,True,0.4448986533358994,True,0.0993548077755949,True,0.2157868360200411,True,0.1372451001540758,True,-0.4089321657476989,True,0.1299808453964028,True,-0.1403428522067344,True,0.0838226766153774,True,0.3665046533397154,True,0.1022206093941702,True,0.1904385729724375,True,1,1.1861021847078783,1.1140270584702296,1.258177310945527,False,True
42,310000,1880,1425,1793,0.0791209374480585,0.0343232192804646,0.0015034255752679,0.3636694312750185,0.0812278056376202,0.3882555601969335,0.4338070349962324,241.89387041004923,4.77983563816865,1.3419868009907845,True,-0.1620095268562533,False,0.6054896230997404,True,0.0012798836964933,False,-0.9260516279023312,True,0.118621823793349,False,0.5444816394614184,True,-0.0009810077415992,False,0.0524535063133502,False,0.013028666375346,False,0.3391221425280508,True,-0.0055612985896199,False,-0.1341295594894863,True,-0.1241835317452028,False,-0.4351801095770823,True,-0.027571331342858,False,0.102525146757539,True,0.1001316248487622,False,-0.2791479463127337,True,0.0153588700135095,False,0.0721668681462695,True,0.4086590156433627,True,0.116741455214573,True,0.1936752482330092,True,0.1056764156195755,True,-0.4905684015470156,True,0.1340851134677917,True,-0.1624687183716051,True,0.0997890612558825,True,0.3457538621248937,True,0.126416751455414,True,0.1720312213672845,True,0,1.161650312102377,1.0940055393781736,1.2292950848265802,False,True
43,310000,1880,1339,1623,0.0716092900208777,0.045778592283848,0.0032253997789341,0.2686686063991942,0.0745588875839953,0.3096318974882497,0.6392828677745758,83.29776921110262,4.152850284138557,1.4053352522349027,True,0.0469602783326434,False,0.5005139293197185,True,0.0375577357723538,False,-0.848652350615266,True,-0.0649527928234139,False,0.4463680522223529,True,0.0343055091850897,False,-0.1445371764365595,False,0.1689639567862418,False,0.2263157992830364,True,0.0482313515529145,True,-0.1455778351414599,True,0.0914832901870103,False,-0.3857401542911967,True,0.0133682418597645,False,0.1072525990656696,True,-0.0201183170901004,False,-0.1790516267691886,True,-0.0124203132911071,False,0.0573150340471268,True,0.4486120051466769,True,0.1084923871054635,True,0.2275946451302532,True,0.2011659035953324,True,-0.2790318434740678,True,0.1783771868421724,True,-0.0985105079066605,True,0.1126394121747703,True,0.3547195178041509,True,0.1074268762947706,True,0.195483824126285,True,0,1.0889212872025156,1.002444283009179,1.1753982913958518,False,True
44,310000,1880,1329,1599,0.0566623146090052,0.0382360645142552,0.0023817842420608,0.2476510770465232,0.0585601741637334,0.2780514234791407,0.6748059054435166,103.9771246585483,4.748131771290716,1.271254541018515,True,-0.1355345557348687,False,0.5067261525935637,True,0.0132518502278811,False,-0.7433589811212012,True,-0.0553913940838509,False,0.4547661972843365,True,0.0125267224465803,False,-0.0892623004895804,False,0.2180555919797716,False,0.2672399217361289,True,0.0319494063538617,False,-0.1272650300830443,True,0.0009728314568427,False,-0.4132029821973095,True,-0.0187850797846032,False,0.0882096401963553,True,-0.0397616652831258,False,-0.2339242707777975,True,-0.0330361035913547,False,0.1478800472363948,True,0.2639629634195292,True,0.1723672122824753,True,0.1629152626727606,True,0.1077945904427099,True,-0.278715049700851,True,0.1152773884909758,True,-0.0973395414318672,True,0.082312180060781,True,0.4117558682862421,True,0.1099284386012442,True,0.2070820580382976,True,0,1.0333099437239943,0.94616589817407,1.1204539892739185,False,False
45,310000,1880,1377,1742,0.0823553052377661,0.0487261631310478,0.0076039675362827,0.3536193882405655,0.0892188935489362,0.3949840228461083,0.5916578536181929,46.50458942035844,4.427134288876394,1.2882588505225263,True,-0.6684902570320035,True,0.5654107757330588,True,0.0240614395076869,False,-0.851578740213232,True,0.7670131182991201,False,0.5153804641878134,True,0.0349172942919518,False,0.0057766631726465,False,0.2828853212878563,False,0.2923468353703186,True,0.0542437586566778,True,-0.2034627191022224,True,-0.0431969982789124,False,-0.4519704950073716,True,-0.0184438355143172,False,0.1012332482333353,True,-0.0416958137863467,False,-0.2419847056583759,True,-0.0488131162675654,True,0.0680911119966314,True,0.3172791221436129,True,0.1240411585827366,True,0.1815032888404676,True,0.1799373857530812,True,-0.4407932853372717,True,0.1899784784705203,True,-0.1462995727526716,True,0.1128256513662353,True,0.4767061512807246,True,0.1046544212960584,True,0.2240645781711189,True,0,1.1503246018973865,1.0783195764773192,1.222329627317453,False,True
46,310000,1880,1373,1773,0.0792655187991493,0.0439306250511774,0.0020809915832954,0.3943180130946965,0.080595777097995,0.4242953747944242,0.5542211256131822,189.4856357228784,5.26448642933898,1.274507689626834,True,-0.0428278720872281,False,0.6222281034832856,True,0.0195856669340356,False,-0.8888158711021149,True,-0.1016360820867277,False,0.5592097157840548,True,0.0171965032404799,False,0.0846346740577474,False,0.2009700432873349,False,0.3809635060965117,True,0.0333047451486373,False,-0.1738125881734096,True,0.0210044016057286,False,-0.4856200773171512,True,0.0118286245670816,False,0.0509630616522485,True,0.0051255684898675,False,-0.3297932997522979,True,-0.0064779102766205,False,0.0213301037800511,False,0.4132978633898795,True,0.0736565235931093,True,0.2092028476078884,True,0.1363582404601211,True,-0.4140390836169726,True,0.1570566563005801,True,-0.1426512213046791,True,0.123219867580752,True,0.3796457176682939,True,0.1410420867065978,True,0.1951249127437772,True,2,1.2001231969276829,1.1329823853306498,1.267264008524716,False,True
47,310000,1880,1373,1787,0.0628132747867175,0.0473876109404926,0.0010221299684021,0.3903762237380616,0.0641136972085222,0.4277403853486701,0.7544203212043513,381.9242521069322,6.67159131312448,1.3472898283475152,True,0.0593791978549993,False,0.622011008085428,True,-0.0208935531041451,False,-0.8185147516312213,True,-0.0917768301099687,False,0.5580181307359011,True,-0.0288016901405094,False,-0.0667123240882449,False,-0.0447486806288715,False,0.3425447687450316,True,-0.0218728477364562,False,-0.1628654536114948,True,0.0165650299378347,False,-0.4700228707609731,True,-0.0018472911442411,False,0.0552188918773948,True,-0.061409009500471,False,-0.294950141362281,True,-0.0096174730549527,False,0.0725569368718614,True,0.3533967532961682,True,0.1232749091925632,True,0.1822449075674853,True,0.1556789809738386,True,-0.3664487691071877,True,0.1683580213420303,True,-0.1300685650207776,True,0.1026805052227518,True,0.3421163382259343,True,0.1253310943644406,True,0.1773757706821691,True,1,1.2025417631434627,1.136621421360864,1.2684621049260616,False,True
48,310000,1880,1378,1705,0.0648948769612088,0.0399039028212534,0.0006970448225578,0.3366413884995147,0.0656419943659242,0.3662330690680083,0.6149006622680883,482.9551523877548,5.579249573473131,1.4668900686021715,True,-0.0438972404277314,False,0.5931159083942821,True,0.0081713274220926,False,-0.9274341852194432,True,0.1603709598886986,False,0.5335971387038415,True,0.0146404750306655,False,-0.102027611405388,False,-0.0950954913782851,False,0.3187311044174304,True,0.0084611711197666,False,-0.1471651224251676,True,0.0344307760863819,False,-0.4738815658070573,True,0.0092336364291525,False,0.0484760973090687,False,-0.0572210803024179,False,-0.2852378894836583,True,-0.0108144793399695,False,0.0508221392994454,True,0.3716077611783511,True,0.0874300418406942,True,0.1863885919426932,True,0.1484476555552898,True,-0.3995582344901017,True,0.1892231610995256,True,-0.1421663146540614,True,0.1151283877263978,True,0.3174581027764812,True,0.1281596547514241,True,0.1658584064171749,True,1,1.1939608469027947,1.1171653187345798,1.2707563750710096,False,True
49,310000,1880,1319,1631,0.0666298460658498,0.0351901619349601,0.0012359706208077,0.2899127913268589,0.0678326573445154,0.318017743678028,0.5281441277859465,234.5628499950907,4.688268986173529,1.3503541750990269,True,-0.0720825234699599,False,0.558131226608706,True,0.0282243220434566,False,-0.7328134537140374,True,0.0464039823788543,False,0.4960972443760362,True,0.0240393786776266,False,-0.1636800555309151,True,0.0629707717421347,False,0.2933255712300982,True,0.0292202490772048,False,-0.1499425959082061,True,-0.0493808099385626,False,-0.4235060834868251,True,-0.0296277404934165,False,0.0441460658525403,False,-0.0347347843025992,False,-0.2517298428060093,True,-0.0274143364201173,False,0.0826498997216818,True,0.3227472852356732,True,0.1294101967673478,True,0.1891533911382479,True,0.1186942847136441,True,-0.2673540052244482,True,0.1304374625197293,True,-0.0913152433502473,True,0.1279929244447462,True,0.4414386467373191,True,0.1446925517840769,True,0.2252269488288005,True,1,1.160430684741355,1.0751920454701909,1.2456693240125192,False,True
