run,n_credited,rho_rank,r_log,top10_jaccard,initveg_top1_event,initveg_top10_event,initveg_share_event,mean_conv_event,mean_initveg_event,median_conv_event,initveg_top1_time,initveg_top10_time,initveg_share_time,mean_conv_time,mean_initveg_time,median_conv_time,own_med_acts,own_lt1_act,own_lt5_act,own_frac_window_med,own_conv_med_acts,sys_time,t_half,early_mean_event,late_mean_event,early_med_event,late_med_event,early_mean_time,late_mean_time,early_med_time,late_med_time,w200000_mean_time,w200000_med_time,w200000_sys_time,w200000_gini_time,w200000_mean_event,w200000_sys_event,w250000_mean_time,w250000_med_time,w250000_sys_time,w250000_gini_time,w250000_mean_event,w250000_sys_event,w310000_mean_time,w310000_med_time,w310000_sys_time,w310000_gini_time,w310000_mean_event,w310000_sys_event,w350000_mean_time,w350000_med_time,w350000_sys_time,w350000_gini_time,w350000_mean_event,w350000_sys_event,w400000_mean_time,w400000_med_time,w400000_sys_time,w400000_gini_time,w400000_mean_event,w400000_sys_event,lam0.5_mean,lam0.5_median,lam0.5_p90,lam0.5_p99,lam0.5_max,lam0.5_gini,lam0.5_top1,lam0.5_top10,lam0.5_sys,lam0.6_mean,lam0.6_median,lam0.6_p90,lam0.6_p99,lam0.6_max,lam0.6_gini,lam0.6_top1,lam0.6_top10,lam0.6_sys,lam0.7_mean,lam0.7_median,lam0.7_p90,lam0.7_p99,lam0.7_max,lam0.7_gini,lam0.7_top1,lam0.7_top10,lam0.7_sys,lam0.8_mean,lam0.8_median,lam0.8_p90,lam0.8_p99,lam0.8_max,lam0.8_gini,lam0.8_top1,lam0.8_top10,lam0.8_sys,lam0.9_mean,lam0.9_median,lam0.9_p90,lam0.9_p99,lam0.9_max,lam0.9_gini,lam0.9_top1,lam0.9_top10,lam0.9_sys,lam1.0_mean,lam1.0_median,lam1.0_p90,lam1.0_p99,lam1.0_max,lam1.0_gini,lam1.0_top1,lam1.0_top10,lam1.0_sys
10,1769,0.8608346501724016,0.8718743432585269,0.5733333333333334,0.3888888888888889,0.2994350282485876,0.1847062714240216,9.253940100623687,29.33318963281593,5.3895669994551305,0.2222222222222222,0.2033898305084746,0.1285365088441088,1.1673972558921797,2.4091344412981317,0.7128911289654695,31.12825,0.0,0.0028264556246466,0.4016548387096774,29.56625,1.42547661227839,191739.0,11.925583816386132,4.531755827922238,7.720008164610242,2.530749191616534,1.379504780502621,0.7661574312781613,0.8434454764750856,0.4304377295138559,1.099864777398825,0.6152289566207703,1.245391109959302,0.5779802860488472,6.291762590272981,1.513699559495029,1.146861038413976,0.6227215129915604,1.3583007711497452,0.5830296840009073,7.632707944498626,1.5529707749107389,1.2502265311199363,0.7422016661406522,1.42547661227839,0.5546128998595397,10.59331344420689,1.56737800960204,1.3131785600386017,0.792106008682374,1.4487968092690051,0.5421401704870829,13.144677182401855,1.5723839314577093,1.3646751086293367,0.8393487305548664,1.4671214391548733,0.5285211652576696,16.454369228230057,1.5758968005590397,1.1146438939565784,0.6750786969624148,2.2810551798158145,6.920987376557891,35.082857222712846,0.5468846926761185,0.1285074091097362,0.4231412551066019,1.2519684565787697,1.1803907503613056,0.7029857954339329,2.413578057114344,7.29124628908753,36.45730597232959,0.5505091745205337,0.1285312118423824,0.4257374957495726,1.3358177354734646,1.2502265311199363,0.7422016661406522,2.560939492373456,8.18376637033454,37.89428140509463,0.5546128998595397,0.1288045853805309,0.428767201598005,1.42547661227839,1.3244221958153704,0.7798448070141998,2.7016985763441483,9.122096258067437,39.39601031229343,0.5591384539714002,0.1295365048880492,0.4322297587338611,1.5213577263443627,1.4032655032952577,0.808085928900032,2.8626722378352523,10.043002777772609,40.96477494232085,0.5640338944668488,0.1304128435842542,0.4360618802117488,1.6239002940647358,1.4870618170491583,0.8440500406634583,3.0681322582547064,11.067764450314016,42.602914452101615,0.5692543255651085,0.1312805115681182,0.4402282427694966,1.7335713905753778
11,1693,0.8502011335585755,0.8546101648483271,0.5868544600938967,0.3529411764705882,0.2958579881656805,0.2022546649428024,7.643466803759459,26.1032756265828,4.237395036421466,0.1764705882352941,0.1893491124260355,0.1250046430264092,1.12955043938659,2.173683836498865,0.6471954957438604,25.01975,0.002362669816893,0.0318960425280567,0.3228354838709677,23.51725,1.397044819787364,225357.0,10.238590836054035,2.816851043506729,6.008004084032561,1.5919235466536614,1.3629243755090863,0.6176470642924718,0.8087699853191307,0.360254237032059,1.1371021805831805,0.5967097278525569,1.1351251761938823,0.5934166284156683,5.701096659401907,1.4697709765628992,1.139326401683306,0.596306071971719,1.2878394576024557,0.5852368165484092,6.860791248248604,1.5505388221041845,1.201708506404981,0.6703562953113621,1.397044819787364,0.5716238693186287,8.919188972850026,1.5765490635868755,1.2823660815449796,0.7417627264737282,1.4318706111264503,0.5483222524007725,11.225677865556229,1.5784445876402569,1.3433633488747414,0.8068968124370264,1.4572878399157645,0.533383559432202,14.403905884038837,1.5820125624136674,1.0732186536717756,0.6117057512780878,2.3377418124739378,7.866344846134062,27.449870724019355,0.5624537559667034,0.1237207210640617,0.4232421856097998,1.2262436078997376,1.13553488927857,0.6440564406849932,2.4928972689287696,8.490973605931202,28.78677517664472,0.5667905737229315,0.1236663435939732,0.4267321581858515,1.3088206683590389,1.201708506404981,0.6703562953113621,2.646632265190189,8.959110480012539,30.197362013055294,0.5716238693186287,0.1237627993894527,0.4307320367625393,1.397044819787364,1.2719773592945252,0.6969122835050098,2.777322237307898,9.427539476448343,31.68436587948008,0.5768759741475018,0.1238860384349041,0.4354309715906863,1.4912852708787638,1.3465929001248351,0.7265785834584596,2.921348994304883,10.317092817387332,33.25065931930059,0.582474171831465,0.124397194904188,0.4406657554586721,1.5919328912976345,1.42582090965956,0.7561652359751735,3.1576699420009104,11.174769773344453,34.899254947278884,0.5883628188552651,0.1255339984727556,0.4462836231576875,1.6994014104190365
12,1672,0.8591921106080393,0.8537207971818714,0.5251141552511416,0.4705882352941176,0.3053892215568862,0.2001422283774189,7.651435935198963,25.445643594878764,4.348350020469499,0.1176470588235294,0.2035928143712574,0.1287236129302168,1.1268520280573626,2.212654976698968,0.6614410464203334,24.931875,0.0005980861244019,0.0215311004784689,0.3217016129032258,23.82275,1.398235365118634,226108.0,9.872206098516967,2.8124951644108185,5.971195373152614,1.4251927714443935,1.3228082984256109,0.6492809483508694,0.8018853245671378,0.3523309917457236,1.1600483133879005,0.598593138373422,1.1744606579049923,0.6205754075201192,5.400774548773358,1.4719653130948205,1.172904506464845,0.6174663829929267,1.3044786312302807,0.5963615640262983,6.746319417259184,1.544232639751036,1.2028322583151785,0.7012932766396942,1.398235365118634,0.5640077738446858,8.89660477262871,1.5682786694607485,1.2760591100539134,0.7593194820206919,1.428148751472054,0.5443511140824246,11.073321997008412,1.569893168919757,1.348965187785346,0.8295205830281988,1.4504043199058878,0.5252536807486058,14.133085842027128,1.5736236663237777,1.0761697685062217,0.6442681142821325,2.254878888574269,7.644786236370657,20.42341297670193,0.5560461534850683,0.1149896503299865,0.4189623498811158,1.2265918385140415,1.1376511764529136,0.6669715845039219,2.3781285137232637,8.003930334131605,21.52297381666593,0.5597859715697155,0.1151216093260915,0.4214036909357299,1.309558142991566,1.2028322583151785,0.7012932766396942,2.496914128494879,8.65697930336195,22.702990707379,0.5640077738446858,0.1154107374307992,0.4245691603022906,1.398235365118634,1.271935268045315,0.7310832167248273,2.637129586727557,9.153878488119563,23.9662961444106,0.5686305864202155,0.1160788062268692,0.4282301291101617,1.493012468968463,1.3451955585902475,0.75974741853575,2.809273302186554,9.574560608738588,25.315764868388943,0.5735950602564657,0.1167727179597631,0.4322118004997438,1.5943034196015813,1.4228622442302887,0.7915476645454128,2.980896521276367,10.605552854869591,26.754314189075764,0.5788604022850764,0.1174862410697101,0.4365108536088437,1.702548520424524
13,1682,0.8404795909184741,0.8447259809895488,0.5774647887323944,0.3529411764705882,0.3333333333333333,0.2087628776212527,7.948334226105432,27.297477967000457,4.763354672319055,0.2352941176470588,0.2202380952380952,0.1358253088672353,1.090886183458361,2.231815980608436,0.652006318239174,26.58475,0.0017835909631391,0.0267538644470868,0.3430290322580645,25.231,1.3571766352137669,223756.0,10.00551073144712,3.5182750492909376,6.27614665505833,1.6860975968456977,1.2627791863527804,0.6839338051868744,0.8000299017504586,0.4034006121987355,1.1288245692851722,0.5624802459963617,1.120157529734353,0.6117944520588883,5.630504425702683,1.4485675553981716,1.1296748080512,0.6188133530571357,1.2534608829990206,0.5962239123401649,6.878886202867492,1.5172453372905674,1.172284266489282,0.7069041684177231,1.3571766352137669,0.5535600356843371,9.32877254293504,1.551413428635232,1.2400496436472064,0.760628465494735,1.3956177252364992,0.5390909142176189,11.538413194665646,1.5594340257032964,1.3133262763601736,0.8323088031064116,1.4274434052121974,0.5227029736400088,14.72350846024944,1.5674857713445944,1.0524160845377553,0.6389675374977828,2.1763248666497805,7.824314580824532,26.576651452416908,0.5469642374054543,0.1199847988803451,0.4174046578921462,1.1978943502931436,1.110663186008732,0.6741044652436774,2.266167534871136,8.480528150812564,28.114622292364427,0.550023088599898,0.1204010317154516,0.4194260138281063,1.2750483272535371,1.172284266489282,0.7069041684177231,2.4301861973898613,9.279583661745365,29.73833183397237,0.5535600356843371,0.1210045294605367,0.4218428001101508,1.3571766352137669,1.237479907087456,0.7407373901588357,2.5660122187683925,9.84978980236946,31.451524628475283,0.5575135158128607,0.1217671545845292,0.4247551024550088,1.4445988330178228,1.3064623296365545,0.7667939646222657,2.733221154336203,10.1611191873191,33.25802145245274,0.5618211382556051,0.1227462194327902,0.4279617973773926,1.537654081955313,1.3794560370569204,0.8038830238154557,2.918788677441309,10.538505016704391,35.1617199611302,0.5664322772848895,0.1237704793910594,0.4314176296216229,1.6367022837937872
14,1755,0.8445601121462679,0.8509100755053647,0.57847533632287,0.5555555555555556,0.3181818181818182,0.204500690577179,8.640217731910905,30.26329209940674,5.247832775554004,0.3888888888888889,0.2045454545454545,0.1357593389768747,1.136171118082106,2.431729568133201,0.7130905582732251,29.0785,0.0005698005698005,0.0091168091168091,0.3752064516129032,27.701,1.3953679142486088,204189.0,11.099782632259176,4.251069577797941,6.890382239856224,2.4957416522728715,1.316483317009313,0.7982494054647941,0.8221492463779891,0.4874478588082359,1.0941907161905156,0.5908942066063938,1.189787904490534,0.585741029864702,5.969909911552201,1.4682307805467043,1.100026020873762,0.6197329130117032,1.3117631558868803,0.5734973696717552,7.255258038737522,1.5355931427948144,1.224756311247993,0.7454361407243348,1.3953679142486088,0.5434525005755206,10.11871854336361,1.5584336150595115,1.2862756698999067,0.7867947508071198,1.4202364191311745,0.5312371812796375,12.529367806988464,1.5606680671743125,1.338751818709716,0.8240338730137758,1.440088895573826,0.5175226249690856,15.777139024321812,1.5635079733909716,1.094182169609065,0.6733733243829169,2.3545860789356863,6.774596652239463,33.50261683674511,0.5360723720782965,0.1135202321611217,0.4063815095005976,1.2286012310711707,1.157527325248447,0.7075949987714728,2.5023786997299737,7.058483553484075,34.80520602367664,0.5395007572233292,0.1134270090217424,0.4087357513025147,1.3092868505867816,1.224756311247993,0.7454361407243348,2.6975471267222253,7.728215503189737,36.16261521004166,0.5434525005755206,0.1136273713911512,0.4115293082883068,1.3953679142486088,1.296116009585678,0.7752701643001192,2.91002395207889,8.483630042714147,37.57751822341589,0.547844034208483,0.114115078549987,0.4148403258369892,1.4872147258834028,1.371868901114608,0.8125025133858248,3.0493865329234526,9.17344034516636,39.05271859090356,0.5526151462659561,0.1146980024382263,0.4186162789929989,1.5852224864135114,1.4522940449917603,0.8482580023483941,3.2792427022318704,9.877066614215847,40.59115579564536,0.5577088475107947,0.1155301114705455,0.422852117944783,1.6898129570643452
15,1759,0.8518333494844064,0.8656800564819241,0.5644444444444444,0.5,0.2784090909090909,0.1864079546650951,8.873934161978598,27.769730004275107,5.283811178897716,0.2777777777777778,0.1988636363636363,0.1269235836390836,1.1617311879797212,2.306712264581829,0.698799334850116,29.4555,0.0,0.0085275724843661,0.3800709677419355,28.1655,1.4016403487333984,200564.0,11.203605617049064,4.175824571305891,6.916316651070407,2.5545320468029318,1.365702508115082,0.7035267200833818,0.8310789424004414,0.4611736721605076,1.1263318511511464,0.5820245996800504,1.2094174129263588,0.6013039233145232,5.787490966646151,1.483457030121993,1.1300182781948942,0.6175669952684416,1.3282385814879183,0.5814791088302488,7.268549126040041,1.5420613508818772,1.239842460971338,0.7320728489336993,1.4016403487333984,0.5470947797083178,10.163016311538335,1.555717143155159,1.3090575831814089,0.783589518866817,1.425517587288714,0.5353446812975992,12.69423701760588,1.5594288429288752,1.3594592977539404,0.8441821178256964,1.4455228455406104,0.5227417379560964,15.834023187934978,1.5646302008091066,1.109160018642246,0.6606202367345424,2.2806267283501778,7.776741833477542,30.879943376237545,0.5400333121915981,0.1258504846756269,0.4182662130129049,1.2366113254174926,1.1727006567328142,0.6961353815920043,2.450427482562181,8.200061561683398,32.808686546479706,0.5433204526775062,0.1262307437354707,0.4202774785128646,1.3166467037501617,1.239842460971338,0.7320728489336993,2.628479073093458,8.560331930478071,34.84854267808669,0.5470947797083178,0.1266724949650149,0.4227494475306684,1.4016403487333984,1.3107797150146736,0.7626822121443764,2.7740114526101314,8.93901755423089,37.004653007435614,0.5512708116851218,0.1271702043505596,0.4258130901455827,1.4918802709125036,1.38571567380182,0.8019445831575084,2.94146535702277,9.572484401704916,39.28231256457656,0.5557738521624965,0.1277233070485145,0.4293145421773762,1.5876688064417013,1.4648629320329156,0.832056214126156,3.169224887035013,10.1808981105667,41.68697480093956,0.5605472500449965,0.1285267754394548,0.433093106509381,1.6893232370259803
16,1703,0.8594803187416274,0.8535509142826652,0.5315315315315315,0.5294117647058824,0.3235294117647059,0.2040969292427636,7.85144928766384,26.799971738181576,4.259090000271291,0.1764705882352941,0.2176470588235294,0.1291657639801058,1.106345538213087,2.184293166190468,0.6682926024006585,25.6095,0.0017615971814445,0.0223135642982971,0.3304451612903226,24.38675,1.3621321795142003,218020.0,10.21999030859276,3.3311277945559743,6.293178773538191,1.6159391341121263,1.311511709630368,0.6585482259912412,0.8143267751945202,0.3888553972696513,1.1167681500013262,0.5706513894185512,1.1058074392046326,0.6053293627719765,5.886369473268027,1.4514335687510198,1.119998263060699,0.6298973536351453,1.2595589545852903,0.5769858512161035,6.980915910259785,1.5220919620222069,1.1816689485062803,0.7002066412709242,1.3621321795142003,0.5563371711647294,9.175509282738185,1.5472712455196684,1.2571820185348124,0.7567643009972088,1.3951293662981832,0.536814114529766,11.52602564288233,1.5541888650640812,1.3281816798555357,0.82433047559441,1.422947106534771,0.5212330081857792,14.74919063725784,1.559977233832592,1.0597942138054928,0.6427245004078849,2.200391293122117,7.319901832344225,25.83603570376248,0.549136838882139,0.1162830830740032,0.4139845000160074,1.2023648257703836,1.1189784197352948,0.6728973896541047,2.3573345845231084,7.761020721249829,27.246324048667965,0.5524730696867017,0.1157721812068847,0.415837634340245,1.279738015463898,1.1816689485062803,0.7002066412709242,2.5046469229260944,8.550405091181704,28.73212780346031,0.5563371711647294,0.1152556231437645,0.4184379311315568,1.3621321795142003,1.2480754218162076,0.7367405894442313,2.692848112186097,9.143191541930404,30.2953671307942,0.5606476589228322,0.1153585467650908,0.4213856534107361,1.4498668736807427,1.3184195490859203,0.7656046639695142,2.8712161364381013,9.679413030585096,31.937964637454083,0.5653371281707671,0.1155838002965429,0.4247081226128731,1.543280716155437,1.392935791231376,0.7918176235088811,3.046275209251976,10.242515783389331,33.66184537435369,0.5703425800055038,0.1158868758987775,0.428358235829074,1.6427324241604249
17,1665,0.8394091345957168,0.8353328340952283,0.5441860465116279,0.3529411764705882,0.3192771084337349,0.2070705094340709,7.451649555162883,25.054361618943872,4.173043385178708,0.1764705882352941,0.2108433734939759,0.136245506044149,1.120257828353404,2.275082194444741,0.6449004188059554,24.77225,0.0018018018018018,0.0366366366366366,0.319641935483871,22.85975,1.346134318209383,238992.0,9.385854480627842,3.180208797423609,5.539570030352158,1.3168555079701825,1.2960462459796367,0.7260697825741872,0.7825127953485824,0.3468843708125881,1.072345486417532,0.5478315550440916,1.078578155803101,0.6066331912678836,5.639808712404943,1.4401781390441375,1.1746250561741918,0.6143779259206723,1.22064907862142,0.596131526484135,6.745081412208722,1.510716039425476,1.2034884132969237,0.6763001141454318,1.346134318209383,0.5732202389883176,8.72031348768764,1.5577000275721402,1.248854073015568,0.7342986269610999,1.3894877009571014,0.5439949855022753,10.903762299276908,1.5668757565756966,1.3218855626336363,0.8082169573768588,1.4217080046350743,0.5277413371701678,13.989770060993951,1.5749097500277258,1.0790078530850975,0.6184584787745906,2.189669956158902,7.555738119409978,44.62885032431711,0.5649528092139725,0.1375355640368433,0.4309224704206576,1.188069821578397,1.13942137614883,0.6472572411514069,2.36691617418283,7.890386575079483,45.93682558424138,0.56888071043741,0.1373516248148837,0.4334313585017947,1.2645646989638677,1.2034884132969237,0.6763001141454318,2.533111212902192,8.322154859459992,47.26849089500647,0.5732202389883176,0.1371699313701942,0.4364538007783796,1.346134318209383,1.2714348133579976,0.7044136114855584,2.719278738848136,8.849137269177923,48.62384625661238,0.5779107453460458,0.1369861914233133,0.4398487678825366,1.4331188376206183,1.3435002660513955,0.7289981868655013,2.902352217518957,9.376685348055757,50.0028916690591,0.5828964485252054,0.1368502339744195,0.4437539583130599,1.5258807105951977,1.419939073444364,0.7559713768374585,3.0761701738735328,9.908373517543088,51.40562713234665,0.5881368245835307,0.1367478072625552,0.448084896574508,1.6248060425569366
18,1671,0.8536521618470869,0.8566432405819028,0.5462962962962963,0.5882352941176471,0.311377245508982,0.2059922399139934,7.91685570173519,26.786970406328034,4.28877569828656,0.2352941176470588,0.1916167664670658,0.1303260616774563,1.114767512139853,2.1787323147248894,0.6580477900109589,26.345,0.0011968880909634,0.0233393177737881,0.3399354838709677,24.756125,1.3597926049983438,224264.0,10.14678363044544,3.0081899232474205,5.843300215478751,1.6412851569030755,1.2892682319685986,0.6975134295951548,0.8075111163770589,0.3733164261031688,1.0624716027476744,0.5707476293935818,1.1016747858211435,0.5832325613466707,5.770907757795588,1.4346622698844582,1.0795211822408066,0.6099638066552192,1.2480770719182264,0.5660704120505167,7.043581752493061,1.516134283875665,1.190537596824245,0.697916180725374,1.3597926049983438,0.5552803402528576,9.260687927855209,1.554299872182207,1.2499635209588562,0.7776024189021207,1.3987153360093405,0.5389449811928575,11.505260426326736,1.5626944631443789,1.3120508205419497,0.8244026657523398,1.427037780478903,0.5290062162550003,14.58131080034833,1.5663940025301488,1.0669934747689895,0.6364706776409933,2.4077267348404514,6.123878014865436,25.647767043891303,0.5488985843953134,0.1126994211210071,0.4067757388884148,1.199326122269632,1.1270595073230216,0.6629296853086625,2.559340187775727,6.652913233710468,25.802291328957416,0.5518536147427889,0.111696086201121,0.4083634930758267,1.2771312742586294,1.190537596824245,0.697916180725374,2.720002626810764,7.046542063434416,25.95752546724417,0.5552803402528576,0.1109380605600969,0.4104972351005572,1.3597926049983438,1.2576236634877052,0.7327659239195786,2.876931533378256,7.600341884380677,27.72906317766728,0.5591045763856995,0.1103860953849669,0.4130324370278758,1.447619071364707,1.3285256900755478,0.767576300412618,3.04187020856791,7.960993551340773,29.96869709899945,0.5632638922615444,0.1101664085297609,0.4158117068413383,1.5409403770183665,1.4034644530883629,0.7987256159011691,3.251228038536329,8.396948030868115,32.4102474363409,0.5677121583289794,0.1101993799538125,0.4189547377173655,1.6401082984483282
19,1649,0.8455643057868398,0.8540359839776538,0.5942028985507246,0.4375,0.3151515151515151,0.2153844662979374,7.59395281426885,26.56143962992368,4.084888538087543,0.1875,0.2121212121212121,0.13569511934299,1.1001783858967955,2.200830569663124,0.6557265609935129,24.788,0.0012128562765312,0.0260764099454214,0.3198451612903226,23.09225,1.3589982057862091,233933.0,9.690054984668963,3.357552181202464,5.824941851221165,1.6673850959742351,1.288250679239723,0.6442289117351994,0.7916460108812265,0.353011717657165,1.1121317996572098,0.6561499205446171,1.114925065267648,0.5679920380386887,5.690446470147971,1.4363522320012907,1.1025644236195546,0.6183611850456873,1.245771672672243,0.5808486031522669,6.850769462140178,1.5132627876327354,1.1802743604583232,0.6900342619083699,1.3589982057862091,0.5665053210174359,8.974242940332271,1.5521844565353384,1.251969659488722,0.7426810314154318,1.3991625866608333,0.549974059122679,11.123517331741926,1.556973954498631,1.3188284331012123,0.814351410400157,1.4281538602995982,0.532220591688193,14.182813602933278,1.5613789803387548,1.0598891743079688,0.6276846338186511,2.2551394805070197,7.028018362055937,21.106831864425384,0.559951167941771,0.1197466622858882,0.4205816768921757,1.201589063167635,1.1184347311777267,0.6607427279420158,2.34163746190039,7.311180911978558,21.92042716279493,0.5630245394928683,0.1190678962265003,0.4223164483381348,1.277939488146436,1.1802743604583232,0.6900342619083699,2.480800017921438,7.62149492969916,22.769822121399383,0.5665053210174359,0.1184142258235253,0.4243878098930066,1.3589982057862091,1.2455897121683208,0.7186394711482061,2.652463766968441,8.22852873909963,23.65599204505841,0.5703249911485807,0.1177845759707422,0.4268494598628194,1.4450469959741428,1.314572279023701,0.745643789008483,2.79108022770514,8.862951321166548,24.57992917144432,0.5744221619470831,0.1172901858731006,0.42979280801804,1.536383608601713,1.387423859241528,0.7744340606814256,2.9761320248438183,9.313391347831107,25.54264271479675,0.5787544277398126,0.1171056309479001,0.4330563299747967,1.633322531449616
20,1776,0.8638949321254572,0.8721276442512611,0.6330275229357798,0.3333333333333333,0.2865168539325842,0.1882692207973144,9.398454098116886,30.35283653460881,5.7926302905590505,0.2222222222222222,0.2191011235955056,0.1298927714290962,1.1735886585429527,2.439515924301367,0.7142072780560648,31.89625,0.0,0.0073198198198198,0.4115645161290323,30.54125,1.4173148501995785,191629.0,11.69818652956279,5.437225649018721,7.556051251981938,2.8385324902857034,1.354240416036758,0.8324887266362306,0.8517745663087313,0.4929491863231202,1.1383340312281491,0.6379321815698467,1.2330314969233576,0.5915061877052071,6.194645322145719,1.4944699646993584,1.150142781002605,0.6602112984246538,1.3477921576761198,0.5688716591214893,7.637422013075851,1.5406000574883236,1.2584114877238373,0.7589475820209027,1.4173148501995785,0.5427419289036898,10.80249211047192,1.561297687841645,1.318705800989057,0.8007731773557332,1.439549276646636,0.5309409239674933,13.282821357703469,1.5626848656121726,1.3665604024467202,0.8460696698325106,1.4565677803766286,0.5212286854403929,16.370994690493642,1.5662943806107936,1.1214105591645505,0.6944042559325398,2.2155669523983925,8.228032711474818,25.21578228641864,0.5350115664845096,0.1136251175019395,0.4065142754304009,1.2491228873328537,1.187992936926046,0.7301965002782935,2.344684424611211,8.664387298599284,26.276713732951556,0.5386757677782236,0.1139345816907948,0.4092713074876745,1.3306599141781463,1.2584114877238373,0.7589475820209027,2.4926202867656304,9.214653656649697,27.389746696751065,0.5427419289036898,0.1143477721318995,0.4124883861987309,1.4173148501995785,1.3328873316041463,0.7902490886356341,2.649946818836213,9.812657325978316,28.557363681558734,0.5471328537855985,0.1149825320585942,0.4160596177611297,1.5094028508315394,1.411654870719269,0.8277987285147705,2.832581114730199,10.23780517518817,29.782179625898383,0.5517963385671545,0.1157112238947891,0.4198970926580653,1.607258861076514,1.4949625849127293,0.8642283008640113,3.0432018127185527,10.671018827171356,31.066949731028288,0.5566881695570519,0.1164721275673964,0.4239352933247871,1.7112388316257214
21,1628,0.8609000455240031,0.8539752493418113,0.4618834080717489,0.375,0.3312883435582822,0.2179866521593821,7.363091619886521,26.26460538623216,4.209577816847635,0.125,0.1840490797546012,0.1339854551282351,1.095558843039975,2.1690178116277457,0.6609000126215493,24.7925,0.0018427518427518,0.0331695331695331,0.3199032258064516,23.268875,1.3636133933947523,230706.0,9.41407600043412,2.5368935948948987,6.011999366631885,1.4499734469395251,1.2933545043585384,0.5626772749539793,0.8125668210773761,0.3055156654130391,1.0755353526631766,0.5725755804542697,1.1022530590821586,0.6027933146130725,5.426897066019061,1.4371769184268806,1.1430548513914491,0.6510561901744714,1.2467099257342058,0.5754388968563621,6.621560086822194,1.5100449770647353,1.1733648370776633,0.6892161316135536,1.3636133933947523,0.5600030802021692,8.733103059953342,1.556546067615945,1.241895486079794,0.7456826505716732,1.4061765790191914,0.5478413357048247,10.651678641327353,1.5611593550173677,1.319201427399285,0.8181049662129949,1.4362643647771671,0.5323898578876435,13.758916481340686,1.5661680920210457,1.0506664841436515,0.6386540491371564,2.209595857075025,7.101269906247147,23.800601323663304,0.5519355802094581,0.1134416679348715,0.4107084108678834,1.2001762090911428,1.1102261932482511,0.6606986302233399,2.3477446999107565,7.637542882459532,25.598629583985183,0.5557280250710791,0.1134031847288983,0.4130470627577856,1.2792053699362569,1.1733648370776633,0.6892161316135536,2.493289114276835,8.250568529722074,27.540153544593323,0.5600030802021692,0.1134588690721137,0.4157858566850114,1.3636133933947523,1.2403039831058753,0.7200998923748707,2.6922582445619723,9.033263306920745,29.6352199183096,0.5646835711987339,0.1138580600585369,0.4190312813642114,1.453770001917824,1.3112779695538428,0.7489614900843757,2.887745841724092,9.841304155127856,31.89446188924947,0.5697113117728649,0.114421567712366,0.422817159923179,1.5500682493888047,1.3865345045241992,0.7782847628451497,3.0470597993669943,10.542051457796653,34.32913438926799,0.575032346399397,0.1152469904141592,0.4270915512135258,1.6529256710497948
22,1632,0.8344520273265803,0.8388387026781415,0.5598086124401914,0.375,0.3435582822085889,0.2131012748277365,7.564891936488594,25.81311877473257,4.201647201803834,0.0625,0.2331288343558282,0.1333633102904136,1.129148105132213,2.1893780049906866,0.638327136553611,24.943875,0.0012254901960784,0.0214460784313725,0.3218564516129032,23.638625,1.3715539399488244,233482.0,9.792661986537098,2.518383934046397,5.882084574149035,1.5503436411300513,1.3381566833800835,0.5907455669146039,0.8023034586917115,0.4049084723855923,1.212551549379443,0.574906174809133,1.1238338855029892,0.6166737485327164,5.693826999709197,1.4271301867013049,1.1501351526532977,0.6222850438795082,1.2592674727781763,0.5874658003786787,6.891608833744697,1.5083035580109774,1.2071061860041596,0.6748507772600001,1.3715539399488244,0.562987882309619,8.906673321653592,1.545692350163618,1.2694490418097968,0.7275574681952917,1.407943238073366,0.5487634060284196,10.900467892895994,1.5537928227663207,1.3349049510167506,0.805994871940627,1.4340268815571793,0.534179000572299,13.853340274291815,1.5580139015136063,1.0821962488182697,0.6181515238542115,2.3100227702391165,7.782767129716818,24.58941671524425,0.5558884071600998,0.1175889594887539,0.4218280496983634,1.2077022849033083,1.142883850979039,0.6465213989184357,2.4470474474730555,8.262911450365886,26.164430041472748,0.5591965471831494,0.1167367623400485,0.4236126829737291,1.2871003304549318,1.2071061860041596,0.6748507772600001,2.619109598661673,8.647039890364127,27.85622795439692,0.562987882309619,0.1160387194070284,0.4257271690468783,1.3715539399488244,1.2750724471581305,0.7068502598852442,2.7684466550266964,9.116876446107838,29.672068699213437,0.5671862941332385,0.1153988150315938,0.4284154350078724,1.4613839282890262,1.3470042104932798,0.7334196525377116,2.9724321679039805,9.707011649847086,31.61953777795392,0.571723559271392,0.1148121875455083,0.4314429039959023,1.5569312289092516,1.423136190545909,0.7675155843771495,3.2079661450277186,10.45026039139876,33.70655872016344,0.5765441675477424,0.1143134433256836,0.4348141671492991,1.658558133330179
