final_system_C,final_fraction_veg,individual_reduction,veg_f
1963.7595499897207,0.145,"[11281.921528860112, 11571.784751357296, 11571.784751357296, 11571.784751357296, 11571.784751357296, 11571.784751357296, 11547.312229807347, 11571.784751357296, 11571.784751357296, 11571.784751357296, 11571.784751357296, 11571.784751357296, 11537.08663322826, 11388.086139481591, 11571.784751357296, 10601.249043773612, 11571.784751357296, 11449.285550053748, 11571.784751357296, 11328.601043919247, 11571.784751357296, 11415.32673452482, 10834.809754540198, 11757.831577319983, 11571.784751357296, 11571.784751357296, 11571.784751357296, 11571.784751357296, 11498.423248492038, 11828.147578062537, 11237.579363085477, 11571.784751357296, 11571.784751357296, 11265.782319494592, 11571.784751357296, 11571.784751357296, 11571.784751357296, 11571.784751357296, 11593.045825629852, 11571.784751357296, 11571.784751357296, 11571.784751357296, 11031.351860710001, 11397.23661213757, 11571.784751357296, 11354.517155527454, 11571.784751357296, 11514.25402112694, 11571.784751357296, 11571.784751357296, 11571.784751357296, 11752.214081363993, 11571.784751357296, 11023.438776578723, 11571.784751357296, 11571.784751357296, 11571.784751357296, 11571.784751357296, 11571.784751357296, 11571.784751357296, 11571.784751357296, 11571.784751357296, 11571.784751357296, 11922.739806552752, 11571.784751357296, 11571.784751357296, 11571.784751357296, 11571.784751357296, 11294.319486298673, 11571.784751357296, 11571.784751357296, 11571.784751357296, 11571.784751357296, 11571.784751357296, 11571.784751357296, 11666.671304722022, 10952.167308946835, 11146.575816352368, 11571.784751357296, 11571.784751357296, 11310.70114479616, 11571.784751357296, 11571.784751357296, 11571.784751357296, 11397.708505315679, 11571.784751357296, 11571.784751357296, 11669.96933471307, 11571.784751357296, 11571.784751357296, 11282.413350488934, 11571.784751357296, 11571.784751357296, 11571.784751357296, 11502.066211810401, 11571.784751357296, 11571.784751357296, 11571.784751357296, 11571.784751357296, 11571.784751357296, 11571.784751357296, 11408.543046866762, 11571.784751357296, 11325.560816988767, 11446.040277126223, 11571.784751357296, 11652.618397971197, 11571.784751357296, 11571.784751357296, 11571.784751357296, 11571.784751357296, 11583.461702083856, 11571.784751357296, 11571.784751357296, 11571.784751357296, 11571.784751357296, 11571.784751357296, 11449.048776546486, 11571.784751357296, 11571.784751357296, 11314.338127775027, 11640.525088470735, 11571.784751357296, 11571.784751357296, 11571.784751357296, 11183.077137017412, 10870.790610203123, 11571.784751357296, 11571.784751357296, 11571.784751357296, 11571.784751357296, 11571.784751357296, 11247.76776798059, 11571.784751357296, 11571.784751357296, 11571.784751357296, 11571.784751357296, 11571.784751357296, 11571.784751357296, 11571.784751357296, 11571.784751357296, 11745.663231810537, 11605.932791626019, 10879.601092762961, 11546.6436166963, 11571.784751357296, 11571.784751357296, 11571.784751357296, 11571.784751357296, 11571.784751357296, 11571.784751357296, 11544.741701514144, 11571.784751357296, 11492.312033381646, 11716.95334899411, 11578.916129745594, 11571.784751357296, 11571.784751357296, 11332.882645692152, 11031.782252607481, 11571.784751357296, 11571.784751357296, 11571.784751357296, 11571.784751357296, 11571.784751357296, 11902.79131884687, 11571.784751357296, 11357.925683686943, 11452.119399915056, 11479.250629320777, 11231.053284191108, 11440.825985521831, 11485.480485237247, 11571.784751357296, 11571.784751357296, 11422.318603967366, 11307.6051910167, 11571.784751357296, 11571.784751357296, 11762.32919451374, 11640.176052847626, 11571.784751357296, 11571.784751357296, 11571.784751357296, 11571.784751357296, 11571.784751357296, 11571.784751357296, 11571.784751357296, 11237.313553048472, 11571.784751357296, 11208.112778754334, 11571.784751357296, 11571.784751357296, 11709.677329051363, 11418.259099351653, 11411.950151604105, 11774.332981389638, 11573.776143176878, 11571.784751357296, 10829.600787993004]",0.0
2016.400791373638,0.095,"[9023.341263594944, 8829.042202026807, 8912.339085903785, 9023.341263594944, 9023.341263594944, 9023.341263594944, 9023.341263594944, 9179.343155288707, 9023.341263594944, 8941.990435189842, 9023.341263594944, 9023.341263594944, 8340.439291762701, 9004.335055433769, 8876.706613687018, 8880.651206892087, 8608.085482039884, 9023.341263594944, 9023.341263594944, 9023.341263594944, 9023.341263594944, 9023.341263594944, 8889.988615139018, 9168.872451084519, 9023.341263594944, 9048.019675795264, 9042.29399806354, 9023.341263594944, 8710.906038676463, 9023.341263594944, 9023.341263594944, 9023.341263594944, 9023.341263594944, 9023.341263594944, 8953.881983684301, 9023.341263594944, 9023.341263594944, 9112.839657146627, 8452.589980011327, 9023.341263594944, 9023.341263594944, 9023.341263594944, 9023.341263594944, 9023.341263594944, 8660.377428770253, 9023.341263594944, 8893.47515253999, 8687.024501783913, 8976.527639177146, 9023.341263594944, 9023.341263594944, 9023.341263594944, 9200.916540964123, 9023.341263594944, 8954.473815308911, 9063.714974745732, 8750.476387539906, 9023.341263594944, 9015.101680071964, 9023.341263594944, 9023.341263594944, 8865.88737080066, 9023.341263594944, 9023.341263594944, 9023.341263594944, 9023.341263594944, 9023.341263594944, 9023.341263594944, 9023.341263594944, 9014.17666344522, 8680.673016819836, 8667.388875811446, 9617.458769557437, 8869.599031136977, 9023.341263594944, 8915.242336045338, 8739.917295776026, 9059.132915029792, 9023.341263594944, 9023.341263594944, 9183.664174543626, 9023.341263594944, 9255.012793498167, 9023.341263594944, 9023.341263594944, 9709.590956945716, 9023.341263594944, 9023.341263594944, 8362.166057186487, 9023.341263594944, 9023.341263594944, 9023.341263594944, 8242.32784249976, 8639.959586877181, 9023.341263594944, 9407.330554016162, 8365.083631330177, 9023.341263594944, 8443.416732454878, 9023.341263594944, 9308.865114480444, 8596.056361611414, 9023.341263594944, 9023.341263594944, 9180.343491578858, 9023.341263594944, 8599.522770663307, 9023.341263594944, 9023.341263594944, 9000.756827900886, 9023.341263594944, 9023.341263594944, 9023.341263594944, 9023.341263594944, 9023.341263594944, 8990.440102177961, 9023.341263594944, 9023.341263594944, 9023.341263594944, 9023.341263594944, 9023.341263594944, 9023.341263594944, 9023.341263594944, 9308.867962746559, 9023.341263594944, 9023.341263594944, 9021.12099457759, 9023.341263594944, 9023.341263594944, 9023.341263594944, 9023.341263594944, 9023.341263594944, 9023.341263594944, 9023.341263594944, 9023.341263594944, 9192.124525890335, 8952.550557369212, 9023.341263594944, 9008.781517039775, 9023.341263594944, 7952.6280724967955, 9023.341263594944, 9023.341263594944, 9322.718982664499, 9023.341263594944, 9023.341263594944, 9023.341263594944, 9023.341263594944, 9138.97942355351, 9023.341263594944, 9023.341263594944, 9023.341263594944, 9023.341263594944, 8989.847728215611, 9023.341263594944, 9023.341263594944, 9023.341263594944, 9023.341263594944, 8586.361729150123, 9023.341263594944, 9023.341263594944, 9023.341263594944, 9023.341263594944, 8867.0890631352, 9023.341263594944, 8845.511169285057, 9023.341263594944, 9023.341263594944, 9023.341263594944, 9023.341263594944, 9023.341263594944, 9105.627457567161, 9023.341263594944, 9023.341263594944, 8814.981399924689, 9023.341263594944, 8822.103044636488, 8710.000600810692, 9023.341263594944, 8369.022952153024, 9023.341263594944, 9082.278537053973, 9160.375377017686, 9023.341263594944, 8673.24084682105, 9461.07549202729, 9023.341263594944, 9023.341263594944, 9023.341263594944, 9023.341263594944, 9023.341263594944, 8741.250064417754, 9023.341263594944, 9122.891576324726, 8812.740849206582, 9023.341263594944, 9023.341263594944, 9023.341263594944, 8796.65726102514, 9023.341263594944]",0.0
1909.5373313221012,0.21,"[15042.099350039207, 15597.019126109022, 15597.019126109022, 15597.019126109022, 15511.47564447757, 15343.105428692339, 15597.019126109022, 15597.019126109022, 15597.019126109022, 15597.019126109022, 14972.650560692637, 15597.019126109022, 15597.019126109022, 15145.67715687619, 15760.827262575567, 15602.527289362875, 15204.127774342483, 15597.019126109022, 15597.019126109022, 15309.239710812093, 15597.019126109022, 15597.019126109022, 15597.019126109022, 15698.511942629877, 15597.019126109022, 15597.019126109022, 15597.019126109022, 15334.187440718099, 14920.987105693584, 15597.019126109022, 15396.316775741434, 15597.019126109022, 15597.019126109022, 15597.019126109022, 15313.306929601145, 15597.019126109022, 15647.974563876814, 15597.019126109022, 15597.019126109022, 15019.632225092897, 15549.641611673102, 15597.019126109022, 15474.603293533866, 15597.019126109022, 15281.812404794873, 15513.677246955169, 15584.318797951775, 15095.305130643403, 15227.902669304822, 15597.019126109022, 15110.271868729895, 15597.019126109022, 15540.758214066922, 15597.019126109022, 15597.019126109022, 15597.019126109022, 15597.019126109022, 15597.019126109022, 15782.445973454367, 15597.019126109022, 16095.707352726644, 15913.498725202204, 15321.956385930363, 15597.019126109022, 15529.587116883762, 15597.019126109022, 15597.019126109022, 15597.019126109022, 15597.019126109022, 15456.892380004658, 15686.947151277851, 15893.81995298429, 15597.019126109022, 15597.019126109022, 15597.019126109022, 15597.019126109022, 15597.019126109022, 15548.5205788493, 15597.019126109022, 15521.585089830562, 15365.951071295394, 15597.019126109022, 15495.03920205059, 14756.698726755192, 15597.019126109022, 15597.019126109022, 15597.019126109022, 15597.019126109022, 15608.18031310803, 15597.019126109022, 15353.722634298407, 15597.019126109022, 15677.493247290146, 15597.019126109022, 15423.507268897862, 15281.955426478584, 15194.435743114838, 15597.019126109022, 15298.335522430083, 15433.304472157528, 15597.019126109022, 15597.019126109022, 15597.019126109022, 14844.037525947853, 15597.019126109022, 15484.044918739008, 14809.055991573692, 15597.019126109022, 15521.612283935505, 15421.681326847509, 15597.019126109022, 15610.400069300922, 15597.019126109022, 15147.054025281144, 15329.500506668432, 15597.91926346879, 14915.284816578409, 15597.019126109022, 14890.357512948234, 15349.693692921719, 15747.626279232281, 15597.019126109022, 15597.019126109022, 15464.396454938887, 15597.019126109022, 15597.019126109022, 15597.019126109022, 15597.019126109022, 15597.019126109022, 15597.019126109022, 15633.010658162184, 15597.019126109022, 15921.203314730516, 15597.019126109022, 15647.590115625702, 15414.807847885779, 15564.821251764737, 15597.019126109022, 15597.019126109022, 15579.05874221274, 15597.019126109022, 15597.019126109022, 15597.019126109022, 15015.170205169448, 15921.012169052414, 15597.019126109022, 15597.019126109022, 15597.019126109022, 15597.019126109022, 15597.019126109022, 15804.043495299615, 15424.117711287647, 15597.019126109022, 15798.074998398555, 15597.019126109022, 15273.73262175416, 15597.019126109022, 15597.019126109022, 14781.923482103673, 15597.019126109022, 15546.473548813952, 15597.019126109022, 15530.574716479958, 15597.019126109022, 15597.019126109022, 15597.019126109022, 15597.019126109022, 15597.019126109022, 15597.019126109022, 15255.46546765131, 15226.34417405949, 15597.019126109022, 15306.394599773146, 15597.019126109022, 15597.019126109022, 15849.14337548384, 15597.019126109022, 15597.019126109022, 15597.019126109022, 15597.019126109022, 15597.019126109022, 15339.281412537726, 14518.932130097477, 15798.491570734903, 15597.019126109022, 15874.66241987374, 15442.87780351908, 15371.68233240061, 15553.910221459508, 16470.27557996209, 15597.019126109022, 15597.019126109022, 15597.019126109022, 15597.019126109022, 15597.019126109022, 15597.019126109022, 14888.499783157811, 15597.019126109022, 15570.814564516255, 15439.124507453085]",0.0
1995.4345886182634,0.095,"[12096.070396992218, 12096.070396992218, 11998.883636181461, 12096.070396992218, 11744.819269339747, 11624.555969313176, 12096.070396992218, 12096.070396992218, 12096.070396992218, 12026.242534956953, 12096.070396992218, 12096.070396992218, 12096.070396992218, 12096.71831243802, 12096.070396992218, 12177.447713888318, 11811.787533429484, 12096.070396992218, 11949.40584683825, 12096.070396992218, 12096.070396992218, 12096.070396992218, 12096.070396992218, 12096.070396992218, 12096.070396992218, 12096.070396992218, 11635.14677802131, 12096.070396992218, 12096.070396992218, 11776.94823555656, 12096.070396992218, 12096.070396992218, 12096.070396992218, 11590.749162234646, 12096.070396992218, 12096.070396992218, 12096.070396992218, 11813.063685236195, 12096.070396992218, 11920.037764451852, 12096.070396992218, 12096.070396992218, 12233.945821940131, 12096.070396992218, 12029.21642320127, 12096.070396992218, 12096.070396992218, 12096.070396992218, 12023.664208059057, 12002.44207101301, 12096.070396992218, 11849.398466697807, 11596.140392520803, 12096.070396992218, 12096.070396992218, 12096.070396992218, 12096.070396992218, 12096.070396992218, 11710.44667369582, 11634.016566899372, 12096.070396992218, 11784.452170731576, 12096.070396992218, 12096.070396992218, 11651.755910525562, 12096.070396992218, 12096.070396992218, 12096.070396992218, 12121.280844461766, 12096.070396992218, 12180.48327934547, 12096.070396992218, 11917.993934683927, 11718.235549012963, 12096.070396992218, 11846.930540142894, 11923.100731520492, 11863.473702774518, 12096.070396992218, 12096.070396992218, 12096.070396992218, 12096.070396992218, 12096.070396992218, 12096.070396992218, 11857.33082191765, 12096.070396992218, 12096.070396992218, 12186.223392279902, 12096.070396992218, 12096.070396992218, 12096.070396992218, 12096.070396992218, 11315.23159702593, 12096.070396992218, 12070.601344565486, 12096.070396992218, 12096.070396992218, 12096.070396992218, 12096.070396992218, 11621.250604972902, 12096.070396992218, 12096.070396992218, 12096.070396992218, 12096.070396992218, 12096.070396992218, 12096.070396992218, 12096.070396992218, 12096.070396992218, 11400.395846237556, 12096.070396992218, 12096.070396992218, 12089.60172321371, 12096.070396992218, 11735.839851566227, 12096.070396992218, 12096.070396992218, 12096.070396992218, 12096.070396992218, 11095.524465748891, 12096.070396992218, 11578.074223902546, 12274.260772917965, 12118.967363699518, 11913.617096516646, 12096.070396992218, 12096.070396992218, 11833.707652142792, 12209.538995119783, 12096.070396992218, 12096.070396992218, 12096.070396992218, 12096.070396992218, 12096.070396992218, 12096.070396992218, 12096.070396992218, 12096.070396992218, 12096.070396992218, 12096.070396992218, 12167.02136953695, 12096.070396992218, 11396.86513643193, 12096.070396992218, 12096.070396992218, 12027.184346309485, 12096.070396992218, 12096.070396992218, 12096.070396992218, 12096.070396992218, 12096.070396992218, 12096.070396992218, 11690.787250448295, 12096.070396992218, 12096.070396992218, 12096.070396992218, 12096.070396992218, 11639.308365794168, 12096.070396992218, 12096.070396992218, 12096.070396992218, 12096.070396992218, 12096.070396992218, 12096.070396992218, 12096.070396992218, 12096.070396992218, 12096.070396992218, 12248.298230073313, 12096.070396992218, 12096.070396992218, 12096.070396992218, 12096.070396992218, 12096.070396992218, 12364.42206150935, 12096.070396992218, 12115.423934031787, 12032.815944709026, 12096.070396992218, 12197.94703361424, 12230.985094726915, 12096.070396992218, 11787.063258511704, 12170.254476657658, 12096.070396992218, 12096.070396992218, 12096.070396992218, 12096.070396992218, 12096.070396992218, 12096.070396992218, 12096.070396992218, 12096.070396992218, 12096.070396992218, 12096.070396992218, 12096.070396992218, 11906.509703447606, 12096.070396992218, 12096.070396992218, 11867.220759487249, 12096.070396992218, 12505.529200390327, 12096.070396992218, 11959.70856990535]",0.1111111111111111
2015.5518898392368,0.075,"[9130.185188774489, 9130.185188774489, 9110.672616629414, 9086.476559608014, 9130.185188774489, 9130.185188774489, 8623.853414198413, 9130.185188774489, 9130.185188774489, 9130.185188774489, 8803.196998083466, 9420.442429794366, 9130.185188774489, 9130.185188774489, 9130.185188774489, 9130.185188774489, 9130.185188774489, 9130.185188774489, 9068.912744620207, 9130.185188774489, 9130.185188774489, 9331.178642211707, 8724.684979107635, 9130.185188774489, 8360.966448931747, 9130.185188774489, 9130.185188774489, 9130.185188774489, 8833.952333426081, 9224.79608929245, 9034.969837891476, 9130.185188774489, 9130.185188774489, 8255.667051208966, 9130.185188774489, 9145.186122285653, 9130.185188774489, 9130.185188774489, 8569.546754279392, 9130.185188774489, 9130.185188774489, 9130.185188774489, 9130.185188774489, 8699.591533711788, 9130.185188774489, 9130.185188774489, 9130.185188774489, 8780.261198411572, 9130.185188774489, 9130.185188774489, 9082.33611014767, 9130.185188774489, 8869.482509756654, 9130.185188774489, 8560.96046821991, 9332.084873186832, 9130.185188774489, 8962.305983702241, 9121.810061213906, 9118.464700640405, 9130.185188774489, 9130.185188774489, 9067.243039673143, 9130.185188774489, 9130.185188774489, 9130.185188774489, 9130.185188774489, 9130.185188774489, 9130.185188774489, 9130.185188774489, 9130.185188774489, 9130.185188774489, 9130.185188774489, 9130.185188774489, 8920.308212072821, 9130.185188774489, 8551.42428592623, 9130.185188774489, 9130.185188774489, 9130.185188774489, 9130.185188774489, 9130.185188774489, 9130.185188774489, 9130.185188774489, 9130.185188774489, 9130.185188774489, 9130.185188774489, 9170.709417443835, 8740.586597380134, 9130.185188774489, 9130.185188774489, 9130.185188774489, 9130.185188774489, 9130.185188774489, 8647.084829693784, 9461.64636730765, 9130.185188774489, 9130.185188774489, 9130.185188774489, 9130.185188774489, 9130.185188774489, 9130.185188774489, 9016.267276598555, 8934.703405001881, 9130.185188774489, 9130.185188774489, 9130.185188774489, 9130.185188774489, 9317.530284530363, 8711.632904217175, 9130.185188774489, 9130.185188774489, 9130.185188774489, 9130.185188774489, 8673.345215146168, 8750.034480563772, 9130.185188774489, 9105.157127871698, 9130.185188774489, 9130.185188774489, 9130.185188774489, 8918.818305484307, 8889.506302187558, 9130.185188774489, 9139.071713594887, 9130.185188774489, 9130.185188774489, 9130.185188774489, 9130.185188774489, 9130.185188774489, 9130.185188774489, 9130.185188774489, 9130.185188774489, 9130.185188774489, 9091.606714779773, 9130.185188774489, 9130.185188774489, 9130.185188774489, 9130.185188774489, 9130.185188774489, 9130.185188774489, 9147.475993722557, 9130.185188774489, 8924.662052205604, 8811.270637161255, 9130.185188774489, 9130.185188774489, 9131.891044713771, 8822.838346605728, 9130.185188774489, 9130.185188774489, 9130.185188774489, 8857.178278096399, 9130.185188774489, 9130.185188774489, 9130.185188774489, 9130.185188774489, 9130.185188774489, 9166.074743039266, 9130.185188774489, 9130.185188774489, 9130.185188774489, 9130.185188774489, 9130.185188774489, 9130.185188774489, 9130.185188774489, 9325.349361259872, 9130.185188774489, 9130.185188774489, 9343.391878748578, 9130.185188774489, 9130.185188774489, 9181.911971064117, 9130.185188774489, 9130.185188774489, 9130.185188774489, 9130.185188774489, 9130.185188774489, 9130.185188774489, 8927.374125437891, 9130.185188774489, 9130.185188774489, 8906.490206260802, 9130.185188774489, 9130.185188774489, 8990.690336305572, 9516.626084778592, 8905.809576932646, 9130.185188774489, 9130.185188774489, 9233.376703181002, 9130.185188774489, 9130.185188774489, 9130.185188774489, 9130.185188774489, 9129.852669372889, 9130.185188774489, 9130.185188774489, 9130.185188774489, 9130.185188774489]",0.1111111111111111
1865.2692793287458,0.265,"[22603.093301147594, 22603.093301147594, 22308.536879029984, 22377.940897461216, 22603.093301147594, 21947.251106923446, 22673.15782405434, 22603.093301147594, 22285.319600645744, 21163.373319628838, 22753.474924908078, 22603.093301147594, 21844.808433696628, 22603.093301147594, 22281.646608968884, 22602.33233587379, 22514.17703171513, 22603.093301147594, 22603.093301147594, 22579.270031234555, 22603.093301147594, 21980.539262154336, 22374.194794817326, 22603.093301147594, 22603.093301147594, 22722.21574838778, 22765.25332521984, 22299.991053683567, 22603.093301147594, 22603.093301147594, 22603.093301147594, 22603.093301147594, 22603.093301147594, 21742.44108950554, 22603.093301147594, 22603.456449822617, 22216.563504471058, 22603.093301147594, 22603.093301147594, 22603.093301147594, 22603.093301147594, 22603.093301147594, 21815.830998943253, 22603.093301147594, 22603.093301147594, 22223.504265030606, 22357.65151118549, 22589.33017555171, 22603.093301147594, 21878.75100150604, 22142.986494219935, 22948.225644323633, 22633.44613281583, 22174.632532501724, 22603.093301147594, 22603.093301147594, 22423.098142628827, 22603.093301147594, 22603.093301147594, 22040.102209987803, 22081.131103723834, 22652.117664271645, 22158.533109035103, 22374.897223418473, 22320.922963888523, 22603.093301147594, 22603.093301147594, 22603.093301147594, 21732.000627103997, 22457.474311924118, 22295.520994680395, 22603.093301147594, 22603.093301147594, 22560.709746825472, 22169.980820458743, 21524.05875087026, 22696.74442012809, 22497.751918955997, 22603.093301147594, 22667.31022552817, 22481.6193781561, 22603.093301147594, 22527.81539281029, 22778.77519588053, 22603.093301147594, 22717.365554107608, 22603.093301147594, 22372.312492881523, 22208.9741211652, 22611.289392493803, 22821.532873994678, 22361.315563566226, 22603.093301147594, 22453.112104465523, 22603.093301147594, 22603.093301147594, 22692.85227393527, 22376.93121853379, 22603.093301147594, 22603.093301147594, 22603.093301147594, 22603.093301147594, 22603.465316699258, 22756.285190513656, 22603.093301147594, 22603.093301147594, 22603.093301147594, 22603.093301147594, 22603.093301147594, 22603.093301147594, 22068.219026131315, 22603.093301147594, 22268.733905024535, 22603.093301147594, 22537.28091295399, 22598.13989504883, 22603.093301147594, 22661.309034872662, 22603.093301147594, 22744.626017230083, 22650.22375581281, 22384.603846840917, 22267.134895645082, 22603.093301147594, 22603.093301147594, 22690.22783136153, 21942.68075420379, 22603.093301147594, 22398.512735118493, 22603.093301147594, 22603.093301147594, 22425.43020144054, 22603.093301147594, 22586.989958285463, 22422.636534198355, 22428.86807224329, 22603.093301147594, 22098.48965273834, 22603.093301147594, 22603.093301147594, 22603.093301147594, 22198.565995398116, 22533.34936024133, 22593.828949344563, 22201.86991989612, 22159.643495934033, 22775.243086876457, 22603.093301147594, 22603.093301147594, 22603.093301147594, 21829.38365687536, 21980.396926380883, 22603.093301147594, 22603.093301147594, 22076.52986743849, 22603.093301147594, 22603.093301147594, 22603.093301147594, 22221.360131161004, 23026.964742478907, 22603.093301147594, 22361.37212862206, 22461.76817273535, 22603.093301147594, 22319.096424029332, 22501.63114887438, 23095.809898027597, 22148.20933560821, 22603.093301147594, 22603.093301147594, 22603.093301147594, 22979.96051892658, 22603.093301147594, 22603.093301147594, 22603.093301147594, 22603.093301147594, 22603.093301147594, 21380.705199040578, 23131.214463702876, 22603.093301147594, 22603.093301147594, 22603.093301147594, 22603.093301147594, 22603.093301147594, 22082.629569710145, 22603.093301147594, 22603.093301147594, 22603.093301147594, 22423.122513471455, 21900.420167624136, 22603.093301147594, 22410.715247282445, 22603.093301147594, 22587.94047667835, 22603.093301147594, 22517.51144055432, 22603.093301147594, 22937.286959616737, 22603.093301147594, 22891.669911608238]",0.1111111111111111
1803.8896562361444,0.38,"[37194.46065156583, 36866.81407799988, 37194.46065156583, 37018.56419616258, 37194.46065156583, 37194.46065156583, 37194.46065156583, 36762.19219738364, 37060.46040646805, 36363.34806274361, 37125.51028663746, 37194.46065156583, 37194.46065156583, 35648.95334279863, 36650.38470822871, 37194.46065156583, 37194.46065156583, 36721.45243626313, 37194.46065156583, 36532.0298715127, 37194.46065156583, 37083.954473674574, 37116.45162817892, 36675.04302837106, 37194.46065156583, 37194.46065156583, 37194.46065156583, 37194.46065156583, 37194.46065156583, 37194.46065156583, 36929.72456740099, 37041.159680732424, 37194.46065156583, 37194.46065156583, 37194.46065156583, 37122.15417125157, 36754.75711916194, 36735.75162454428, 36862.2919105481, 37194.46065156583, 37444.786958069795, 37194.46065156583, 36348.9594722644, 37194.46065156583, 37194.46065156583, 36910.47949858787, 37194.46065156583, 36890.73825073568, 36525.435006276995, 37185.825703875336, 36389.425078065186, 36260.806588101674, 36871.44707484409, 36629.34375503272, 36952.1544441652, 37194.46065156583, 37194.46065156583, 37194.46065156583, 37159.28458409344, 37168.92239666661, 37194.46065156583, 37229.38454626545, 36659.50697229517, 37164.05573696584, 36410.02170945788, 37194.46065156583, 37004.371532443336, 36031.18649999903, 37185.89124520556, 37194.46065156583, 36743.15392877349, 37194.46065156583, 37194.25931889976, 37194.46065156583, 37178.95753398969, 36654.86863336109, 37106.787606003454, 37078.459469858884, 37316.613540008104, 37048.26475171191, 37194.46065156583, 37194.46065156583, 37194.46065156583, 36423.24561383877, 37214.01308682761, 37194.46065156583, 37194.46065156583, 37194.46065156583, 37024.02124574086, 37412.73161345842, 37133.330241805226, 36865.51809340425, 37194.46065156583, 36841.30309206946, 36666.33988454351, 37194.46065156583, 37194.46065156583, 37153.887756167336, 37194.46065156583, 37142.969556563585, 37117.44925736215, 37114.90482423592, 37102.30511035336, 36871.84522273729, 37194.46065156583, 36394.15855953951, 37033.044725106985, 37114.21071330763, 37172.08084992851, 37036.60677275584, 37194.46065156583, 36623.07114212764, 37194.46065156583, 37307.734384831674, 36858.76078443527, 37194.46065156583, 37194.46065156583, 36885.00220041157, 36781.565030579375, 37194.46065156583, 37240.367494418526, 37212.11663684004, 35950.3171551366, 37194.46065156583, 37194.46065156583, 37633.06308121308, 37445.92273013482, 37194.46065156583, 36864.105125337315, 37194.46065156583, 36672.0943769542, 37194.46065156583, 36982.97874749983, 36708.326195265305, 36891.47494788969, 37194.46065156583, 37094.14167263288, 37194.46065156583, 36743.37036639504, 37194.46065156583, 37130.13174917525, 36719.16757663048, 37285.81352798097, 37194.46065156583, 36981.30278958017, 37194.46065156583, 36649.00216181789, 37194.46065156583, 37194.46065156583, 36763.606798164554, 36891.1766614337, 37194.46065156583, 37194.46065156583, 36588.51851828575, 36345.31043700567, 37077.827483747344, 35995.48923254513, 37194.46065156583, 37495.43690333954, 37194.46065156583, 37043.89348062849, 36258.632377934046, 37194.46065156583, 37194.46065156583, 37194.46065156583, 37194.46065156583, 37194.46065156583, 37194.46065156583, 37359.82029404761, 36608.63311591673, 37194.46065156583, 36961.298110489006, 37271.453607392956, 36345.78325765418, 36907.592658013906, 36584.5518088481, 37194.46065156583, 37194.46065156583, 36725.34423603192, 37194.46065156583, 36748.44862936051, 37436.90384693343, 36680.409014683995, 37194.46065156583, 37194.46065156583, 37194.46065156583, 36960.83894228302, 37152.327501819185, 35875.26618068613, 37194.46065156583, 36751.21553101473, 37194.46065156583, 36980.86646778253, 37194.46065156583, 37058.304630522995, 37194.46065156583, 36355.877400711805, 37194.46065156583, 37194.46065156583, 36829.96207968029]",0.2222222222222222
